tag_name;mess_id;my_vcc;block;ts_num;iccp_type;domain_name;flags;sbo_timeout;function
CN51GC001_CB280;N51GC001_CB280;EAST_MIDLANDS;1;6;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CN51GC001_CB280,N51GC001_CB280,1,OdataApi)
CN680013_CB210;N680013_CB210;EAST_MIDLANDS;1;2;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CN680013_CB210,N680013_CB210,1,OdataApi)
CALIAS_3439476_a;ALIAS_3439476_a;EAST_MIDLANDS;1;2;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CALIAS_3439476_a,ALIAS_3439476_a,1,OdataApi)
CALIAS_4235592_E;ALIAS_4235592_E;EAST_MIDLANDS;1;3;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CALIAS_4235592_E,ALIAS_4235592_E,1,OdataApi)
CN51P0074_ANA0;N51P0074_ANA0;EAST_MIDLANDS;1;11;Data_RealQTimeTag;global;;;ICCPtoOData_Data_RealQTimeTag(CN51P0074_ANA0,N51P0074_ANA0,1,OdataApi)
CN51GB001_IS1004;N51GB001_IS1004;EAST_MIDLANDS;1;6;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CN51GB001_IS1004,N51GB001_IS1004,1,OdataApi)
CALIAS_4235914_E;ALIAS_4235914_E;EAST_MIDLANDS;1;12;Data_RealQTimeTag;global;;;ICCPtoOData_Data_RealQTimeTag(CALIAS_4235914_E,ALIAS_4235914_E,1,OdataApi)
CALIAS_890444_H;ALIAS_890444_H;EAST_MIDLANDS;1;3;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CALIAS_890444_H,ALIAS_890444_H,1,OdataApi)
CS22827_ANM_MVAR_FAILSAFE_IMP_SP;S22827_ANM_MVAR_FAILSAFE_IMP_SP;EAST_MIDLANDS;5;0;REAL;POWERON_ZIVSH;;;
CN900026_03ANL;N900026_03ANL;EAST_MIDLANDS;1;11;Data_RealQTimeTag;global;;;ICCPtoOData_Data_RealQTimeTag(CN900026_03ANL,N900026_03ANL,1,OdataApi)
CN51P0070_ANA8;N51P0070_ANA8;EAST_MIDLANDS;1;10;Data_RealQTimeTag;global;;;ICCPtoOData_Data_RealQTimeTag(CN51P0070_ANA8,N51P0070_ANA8,1,OdataApi)
CN52P0413_1_01ANR;N52P0413_1_01ANR;EAST_MIDLANDS;1;10;Data_RealQTimeTag;global;;;ICCPtoOData_Data_RealQTimeTag(CN52P0413_1_01ANR,N52P0413_1_01ANR,1,OdataApi)
CALIAS_94263_u;ALIAS_94263_u;EAST_MIDLANDS;1;12;Data_RealQTimeTag;global;;;ICCPtoOData_Data_RealQTimeTag(CALIAS_94263_u,ALIAS_94263_u,1,OdataApi)
CS22776_ANM_MVAR_FAILSAFE_IMP_SP;S22776_ANM_MVAR_FAILSAFE_IMP_SP;EAST_MIDLANDS;5;0;REAL;POWERON_ZIVSH;;;
CS22775_COMMS_FAIL;S22775_COMMS_FAIL;EAST_MIDLANDS;1;9;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CS22775_COMMS_FAIL,S22775_COMMS_FAIL,1,OdataApi)
CN880038_CB00;N880038_CB00;EAST_MIDLANDS;1;5;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CN880038_CB00,N880038_CB00,1,OdataApi)
CS23020_ANM_MVAR_IMP_SP;S23020_ANM_MVAR_IMP_SP;EAST_MIDLANDS;5;0;REAL;POWERON_ZIVSH;;;
CACR891008_AN01;ACR891008_AN01;EAST_MIDLANDS;1;10;Data_RealQTimeTag;global;;;ICCPtoOData_Data_RealQTimeTag(CACR891008_AN01,ACR891008_AN01,1,OdataApi)
CN890010_04ANL;N890010_04ANL;EAST_MIDLANDS;1;10;Data_RealQTimeTag;global;;;ICCPtoOData_Data_RealQTimeTag(CN890010_04ANL,N890010_04ANL,1,OdataApi)
CN51P0070_SDL03;N51P0070_SDL03;EAST_MIDLANDS;1;1;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CN51P0070_SDL03,N51P0070_SDL03,1,OdataApi)
CN00G0025_ANC7;N00G0025_ANC7;EAST_MIDLANDS;1;11;Data_RealQTimeTag;global;;;ICCPtoOData_Data_RealQTimeTag(CN00G0025_ANC7,N00G0025_ANC7,1,OdataApi)
CS22854_ANM_MVAR_EXP_SP;S22854_ANM_MVAR_EXP_SP;EAST_MIDLANDS;5;0;REAL;POWERON_ZIVSH;;;
CALIAS_3796246_E;ALIAS_3796246_E;EAST_MIDLANDS;1;1;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CALIAS_3796246_E,ALIAS_3796246_E,1,OdataApi)
CN51GB001_CB905;N51GB001_CB905;EAST_MIDLANDS;1;5;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CN51GB001_CB905,N51GB001_CB905,1,OdataApi)
CN890010_02ANR;N890010_02ANR;EAST_MIDLANDS;1;11;Data_RealQTimeTag;global;;;ICCPtoOData_Data_RealQTimeTag(CN890010_02ANR,N890010_02ANR,1,OdataApi)
CS23009_ANM_MVAR_IMP_SP;S23009_ANM_MVAR_IMP_SP;EAST_MIDLANDS;5;0;REAL;POWERON_ZIVSH;;;
CN46403_2048;N46403_2048;EAST_MIDLANDS;1;1;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CN46403_2048,N46403_2048,1,OdataApi)
CN51GB001_IS1104;N51GB001_IS1104;EAST_MIDLANDS;1;5;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CN51GB001_IS1104,N51GB001_IS1104,1,OdataApi)
CALIAS_4236801_E;ALIAS_4236801_E;EAST_MIDLANDS;1;3;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CALIAS_4236801_E,ALIAS_4236801_E,1,OdataApi)
CS22853_ANM_MW_EXP_SP;S22853_ANM_MW_EXP_SP;EAST_MIDLANDS;5;0;REAL;POWERON_ZIVSH;;;
CALIAS_4237039_E;ALIAS_4237039_E;EAST_MIDLANDS;1;4;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CALIAS_4237039_E,ALIAS_4237039_E,1,OdataApi)
CN880038_CB06;N880038_CB06;EAST_MIDLANDS;1;5;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CN880038_CB06,N880038_CB06,1,OdataApi)
CALIAS_4237104_E;ALIAS_4237104_E;EAST_MIDLANDS;1;3;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CALIAS_4237104_E,ALIAS_4237104_E,1,OdataApi)
CALIAS_4519566_E;ALIAS_4519566_E;EAST_MIDLANDS;1;2;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CALIAS_4519566_E,ALIAS_4519566_E,1,OdataApi)
CS22853_ANM_MW;S22853_ANM_MW;EAST_MIDLANDS;1;15;Data_RealQTimeTag;global;;;ICCPtoOData_Data_RealQTimeTag(CS22853_ANM_MW,S22853_ANM_MW,1,OdataApi)
CN690077_IS113B;N690077_IS113B;EAST_MIDLANDS;1;2;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CN690077_IS113B,N690077_IS113B,1,OdataApi)
CN51P0075_ANB2;N51P0075_ANB2;EAST_MIDLANDS;1;13;Data_RealQTimeTag;global;;;ICCPtoOData_Data_RealQTimeTag(CN51P0075_ANB2,N51P0075_ANB2,1,OdataApi)
