tag_name;mess_id;my_vcc;block;ts_num;iccp_type;domain_name;flags;sbo_timeout;function
CS22899_ANM_MVAR_FAILSAFE_IMP_SP;S22899_ANM_MVAR_FAILSAFE_IMP_SP;EAST_MIDLANDS;5;1;REAL;POWERON_ZIVWB;;;
CN690078_103ANV;N690078_103ANV;EAST_MIDLANDS;1;7;Data_RealQTimeTag;global;;;ICCPtoOData_Data_RealQTimeTag(CN690078_103ANV,N690078_103ANV,1,OdataApi)
CALIAS_266702_m;ALIAS_266702_m;EAST_MIDLANDS;1;3;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CALIAS_266702_m,ALIAS_266702_m,1,OdataApi)
CN23G1126_ANA4;N23G1126_ANA4;EAST_MIDLANDS;1;10;Data_RealQTimeTag;global;;;ICCPtoOData_Data_RealQTimeTag(CN23G1126_ANA4,N23G1126_ANA4,1,OdataApi)
CN00G0038_IS136;N00G0038_IS136;EAST_MIDLANDS;1;4;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CN00G0038_IS136,N00G0038_IS136,1,OdataApi)
CALIAS_217518_R;ALIAS_217518_R;EAST_MIDLANDS;1;9;Data_RealQTimeTag;global;;;ICCPtoOData_Data_RealQTimeTag(CALIAS_217518_R,ALIAS_217518_R,1,OdataApi)
CALIAS_2305668_O;ALIAS_2305668_O;EAST_MIDLANDS;1;2;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CALIAS_2305668_O,ALIAS_2305668_O,1,OdataApi)
CN51G3006_HB04;N51G3006_HB04;EAST_MIDLANDS;1;5;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CN51G3006_HB04,N51G3006_HB04,1,OdataApi)
CN51P0078_ANB4;N51P0078_ANB4;EAST_MIDLANDS;1;9;Data_RealQTimeTag;global;;;ICCPtoOData_Data_RealQTimeTag(CN51P0078_ANB4,N51P0078_ANB4,1,OdataApi)
CN23P0112_SDL04;N23P0112_SDL04;EAST_MIDLANDS;1;1;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CN23P0112_SDL04,N23P0112_SDL04,1,OdataApi)
CN23P0090_CB01_33;N23P0090_CB01_33;EAST_MIDLANDS;1;3;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CN23P0090_CB01_33,N23P0090_CB01_33,1,OdataApi)
CN906387_HB03;N906387_HB03;EAST_MIDLANDS;1;1;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CN906387_HB03,N906387_HB03,1,OdataApi)
CN00G0038_IS236;N00G0038_IS236;EAST_MIDLANDS;1;4;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CN00G0038_IS236,N00G0038_IS236,1,OdataApi)
CALIAS_2335031_O;ALIAS_2335031_O;EAST_MIDLANDS;1;2;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CALIAS_2335031_O,ALIAS_2335031_O,1,OdataApi)
CN890044_1S0ANR_WBUR;N890044_1S0ANR;EAST_MIDLANDS;1;8;Data_RealQTimeTag;global;;;ICCPtoTWOOData_Data_RealQTimeTag(CN890044_1S0ANR_WBUR,N890044_1S0ANR_WBUR,N890044_1S0ANR_STAYS,1,OdataApi)
CALIAS_2305819_O;ALIAS_2305819_O;EAST_MIDLANDS;1;2;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CALIAS_2305819_O,ALIAS_2305819_O,1,OdataApi)
CS22889_ANM_MW_IMP_SP;S22889_ANM_MW_IMP_SP;EAST_MIDLANDS;5;1;REAL;POWERON_ZIVWB;;;
CS23196_ANM_MVAR;S23196_ANM_MVAR;EAST_MIDLANDS;1;10;Data_RealQTimeTag;global;;;ICCPtoOData_Data_RealQTimeTag(CS23196_ANM_MVAR,S23196_ANM_MVAR,1,OdataApi)
CALIAS_631036_E;ALIAS_631036_E;EAST_MIDLANDS;1;2;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CALIAS_631036_E,ALIAS_631036_E,1,OdataApi)
CALIAS_427486_r;ALIAS_427486_r;EAST_MIDLANDS;1;4;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CALIAS_427486_r,ALIAS_427486_r,1,OdataApi)
CS23196_ANM_MVAR_FAILSAFE_IMP_SP;S23196_ANM_MVAR_FAILSAFE_IMP_SP;EAST_MIDLANDS;5;1;REAL;POWERON_ZIVWB;;;
CALIAS_38594_m;ALIAS_38594_m;EAST_MIDLANDS;1;10;Data_RealQTimeTag;global;;;ICCPtoOData_Data_RealQTimeTag(CALIAS_38594_m,ALIAS_38594_m,1,OdataApi)
CALIAS_212714_H;ALIAS_212714_H;EAST_MIDLANDS;1;7;Data_RealQTimeTag;global;;;ICCPtoOData_Data_RealQTimeTag(CALIAS_212714_H,ALIAS_212714_H,1,OdataApi)
CN23PA126_CB01;N23PA126_CB01;EAST_MIDLANDS;1;5;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CN23PA126_CB01,N23PA126_CB01,1,OdataApi)
CALIAS_749871_S;ALIAS_749871_S;EAST_MIDLANDS;1;3;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CALIAS_749871_S,ALIAS_749871_S,1,OdataApi)
CN23P0124_ANA7;N23P0124_ANA7;EAST_MIDLANDS;1;8;Data_RealQTimeTag;global;;;ICCPtoOData_Data_RealQTimeTag(CN23P0124_ANA7,N23P0124_ANA7,1,OdataApi)
CALIAS_2899373_E;ALIAS_2899373_E;EAST_MIDLANDS;1;1;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CALIAS_2899373_E,ALIAS_2899373_E,1,OdataApi)
CALIAS_1616023_E;ALIAS_1616023_E;EAST_MIDLANDS;1;2;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CALIAS_1616023_E,ALIAS_1616023_E,1,OdataApi)
CN907213_02ANV;N907213_02ANV;EAST_MIDLANDS;1;7;Data_RealQTimeTag;global;;;ICCPtoOData_Data_RealQTimeTag(CN907213_02ANV,N907213_02ANV,1,OdataApi)
CS23200_ANM_MW_EXP_SP;S23200_ANM_MW_EXP_SP;EAST_MIDLANDS;5;1;REAL;POWERON_ZIVWB;;;
CN900027_CB03;N900027_CB03;EAST_MIDLANDS;1;3;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CN900027_CB03,N900027_CB03,1,OdataApi)
CN23G0128_IS113;N23G0128_IS113;EAST_MIDLANDS;1;1;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CN23G0128_IS113,N23G0128_IS113,1,OdataApi)
CN23P0369_ANA9;N23P0369_ANA9;EAST_MIDLANDS;1;9;Data_RealQTimeTag;global;;;ICCPtoOData_Data_RealQTimeTag(CN23P0369_ANA9,N23P0369_ANA9,1,OdataApi)
CN00G0038_132_405ANR;N00G0038_132_405ANR;EAST_MIDLANDS;1;9;Data_RealQTimeTag;global;;;ICCPtoOData_Data_RealQTimeTag(CN00G0038_132_405ANR,N00G0038_132_405ANR,1,OdataApi)
CN23P0112_ANB3;N23P0112_ANB3;EAST_MIDLANDS;1;7;Data_RealQTimeTag;global;;;ICCPtoOData_Data_RealQTimeTag(CN23P0112_ANB3,N23P0112_ANB3,1,OdataApi)
CN00G0038_CB110;N00G0038_CB110;EAST_MIDLANDS;1;4;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CN00G0038_CB110,N00G0038_CB110,1,OdataApi)
CN00G0038_132_205ANR;N00G0038_132_205ANR;EAST_MIDLANDS;1;9;Data_RealQTimeTag;global;;;ICCPtoOData_Data_RealQTimeTag(CN00G0038_132_205ANR,N00G0038_132_205ANR,1,OdataApi)
CN00G0038_CB230;N00G0038_CB230;EAST_MIDLANDS;1;4;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CN00G0038_CB230,N00G0038_CB230,1,OdataApi)
CS22877_ANM_MW_EXP_SP;S22877_ANM_MW_EXP_SP;EAST_MIDLANDS;5;1;REAL;POWERON_ZIVWB;;;
CS23196_ANM_MVAR_IMP_SP;S23196_ANM_MVAR_IMP_SP;EAST_MIDLANDS;5;1;REAL;POWERON_ZIVWB;;;
CS22867_AUTOMATION_EN;S22867_AUTOMATION_EN;EAST_MIDLANDS;1;6;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CS22867_AUTOMATION_EN,S22867_AUTOMATION_EN,1,OdataApi)
CN23G0128_CB110;N23G0128_CB110;EAST_MIDLANDS;1;1;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CN23G0128_CB110,N23G0128_CB110,1,OdataApi)
CN907213_03ANW;N907213_03ANW;EAST_MIDLANDS;1;7;Data_RealQTimeTag;global;;;ICCPtoOData_Data_RealQTimeTag(CN907213_03ANW,N907213_03ANW,1,OdataApi)
CALIAS_2613918_E;ALIAS_2613918_E;EAST_MIDLANDS;1;2;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CALIAS_2613918_E,ALIAS_2613918_E,1,OdataApi)
CN904540_SW03;N904540_SW03;EAST_MIDLANDS;1;5;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CN904540_SW03,N904540_SW03,1,OdataApi)
CS22867_ANM_MVAR_FAILSAFE_IMP_SP;S22867_ANM_MVAR_FAILSAFE_IMP_SP;EAST_MIDLANDS;5;1;REAL;POWERON_ZIVWB;;;
CN44901_2087;N44901_2087;EAST_MIDLANDS;1;2;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CN44901_2087,N44901_2087,1,OdataApi)
CN23P0372_CB02;N23P0372_CB02;EAST_MIDLANDS;1;1;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CN23P0372_CB02,N23P0372_CB02,1,OdataApi)
CN890044_2L5ANR;N890044_2L5ANR;EAST_MIDLANDS;1;8;Data_RealQTimeTag;global;;;ICCPtoOData_Data_RealQTimeTag(CN890044_2L5ANR,N890044_2L5ANR,1,OdataApi)
CN23P0112_SD02;N23P0112_SD02;EAST_MIDLANDS;1;1;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CN23P0112_SD02,N23P0112_SD02,1,OdataApi)
CN23P0112_ANB6;N23P0112_ANB6;EAST_MIDLANDS;1;7;Data_RealQTimeTag;global;;;ICCPtoOData_Data_RealQTimeTag(CN23P0112_ANB6,N23P0112_ANB6,1,OdataApi)
CS22973_COMMS_FAIL;S22973_COMMS_FAIL;EAST_MIDLANDS;1;6;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CS22973_COMMS_FAIL,S22973_COMMS_FAIL,1,OdataApi)
CN23P0094_CB00;N23P0094_CB00;EAST_MIDLANDS;1;5;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CN23P0094_CB00,N23P0094_CB00,1,OdataApi)
CN907213_HB03;N907213_HB03;EAST_MIDLANDS;1;1;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CN907213_HB03,N907213_HB03,1,OdataApi)
CN51P0078_ANA0;N51P0078_ANA0;EAST_MIDLANDS;1;9;Data_RealQTimeTag;global;;;ICCPtoOData_Data_RealQTimeTag(CN51P0078_ANA0,N51P0078_ANA0,1,OdataApi)
CS23200_ANM_MVAR_FAILSAFE_IMP_SP;S23200_ANM_MVAR_FAILSAFE_IMP_SP;EAST_MIDLANDS;5;1;REAL;POWERON_ZIVWB;;;
CALIAS_4504236_E;ALIAS_4504236_E;EAST_MIDLANDS;1;3;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CALIAS_4504236_E,ALIAS_4504236_E,1,OdataApi)
CN23G1126_HB00;N23G1126_HB00;EAST_MIDLANDS;1;5;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CN23G1126_HB00,N23G1126_HB00,1,OdataApi)
CALIAS_575664_E;ALIAS_575664_E;EAST_MIDLANDS;1;2;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CALIAS_575664_E,ALIAS_575664_E,1,OdataApi)
CALIAS_449531_r;ALIAS_449531_r;EAST_MIDLANDS;1;8;Data_RealQTimeTag;global;;;ICCPtoOData_Data_RealQTimeTag(CALIAS_449531_r,ALIAS_449531_r,1,OdataApi)
CN51G0006_IS113;N51G0006_IS113;EAST_MIDLANDS;1;5;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CN51G0006_IS113,N51G0006_IS113,1,OdataApi)
CALIAS_1311909_G;ALIAS_1311909_G;EAST_MIDLANDS;1;9;Data_RealQTimeTag;global;;;ICCPtoOData_Data_RealQTimeTag(CALIAS_1311909_G,ALIAS_1311909_G,1,OdataApi)
CN23G1126_HB02;N23G1126_HB02;EAST_MIDLANDS;1;2;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CN23G1126_HB02,N23G1126_HB02,1,OdataApi)
CN51G0006_IS213;N51G0006_IS213;EAST_MIDLANDS;1;5;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CN51G0006_IS213,N51G0006_IS213,1,OdataApi)
CN23P0372_HB02;N23P0372_HB02;EAST_MIDLANDS;1;1;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CN23P0372_HB02,N23P0372_HB02,1,OdataApi)
CN900027_04ANV;N900027_04ANV;EAST_MIDLANDS;1;8;Data_RealQTimeTag;global;;;ICCPtoOData_Data_RealQTimeTag(CN900027_04ANV,N900027_04ANV,1,OdataApi)
CN23P0094_7717;N23P0094_7717;EAST_MIDLANDS;1;9;Data_RealQTimeTag;global;;;ICCPtoOData_Data_RealQTimeTag(CN23P0094_7717,N23P0094_7717,1,OdataApi)
CN23P0090_CB10_33;N23P0090_CB10_33;EAST_MIDLANDS;1;3;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CN23P0090_CB10_33,N23P0090_CB10_33,1,OdataApi)
CN890044_HB2L5;N890044_HB2L5;EAST_MIDLANDS;1;3;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CN890044_HB2L5,N890044_HB2L5,1,OdataApi)
CALIAS_2258345_E;ALIAS_2258345_E;EAST_MIDLANDS;1;8;Data_RealQTimeTag;global;;;ICCPtoOData_Data_RealQTimeTag(CALIAS_2258345_E,ALIAS_2258345_E,1,OdataApi)
CN900027_04ANW;N900027_04ANW;EAST_MIDLANDS;1;8;Data_RealQTimeTag;global;;;ICCPtoOData_Data_RealQTimeTag(CN900027_04ANW,N900027_04ANW,1,OdataApi)
CS22877_ANM_MW_IMP_SP;S22877_ANM_MW_IMP_SP;EAST_MIDLANDS;5;1;REAL;POWERON_ZIVWB;;;
CN00G0041_IS213;N00G0041_IS213;EAST_MIDLANDS;1;3;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CN00G0041_IS213,N00G0041_IS213,1,OdataApi)
CALIAS_1006438_H;ALIAS_1006438_H;EAST_MIDLANDS;1;4;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CALIAS_1006438_H,ALIAS_1006438_H,1,OdataApi)
CN23P0130_CB00;N23P0130_CB00;EAST_MIDLANDS;1;5;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CN23P0130_CB00,N23P0130_CB00,1,OdataApi)
CN23P0094_SDT01;N23P0094_SDT01;EAST_MIDLANDS;1;4;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CN23P0094_SDT01,N23P0094_SDT01,1,OdataApi)
CALIAS_1051010_H;ALIAS_1051010_H;EAST_MIDLANDS;1;1;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CALIAS_1051010_H,ALIAS_1051010_H,1,OdataApi)
CN23P0369_ANB0;N23P0369_ANB0;EAST_MIDLANDS;1;9;Data_RealQTimeTag;global;;;ICCPtoOData_Data_RealQTimeTag(CN23P0369_ANB0,N23P0369_ANB0,1,OdataApi)
CALIAS_3448766_a;ALIAS_3448766_a;EAST_MIDLANDS;1;2;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CALIAS_3448766_a,ALIAS_3448766_a,1,OdataApi)
CN23P0140_SD4L3;N23P0140_SD4L3;EAST_MIDLANDS;1;4;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CN23P0140_SD4L3,N23P0140_SD4L3,1,OdataApi)
CN00G0038_132_IS403;N00G0038_132_IS403;EAST_MIDLANDS;1;4;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CN00G0038_132_IS403,N00G0038_132_IS403,1,OdataApi)
CALIAS_1055640_H;ALIAS_1055640_H;EAST_MIDLANDS;1;4;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CALIAS_1055640_H,ALIAS_1055640_H,1,OdataApi)
CN44901_2081;N44901_2081;EAST_MIDLANDS;1;2;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CN44901_2081,N44901_2081,1,OdataApi)
CS22899_LOCAL_MODE;S22899_LOCAL_MODE;EAST_MIDLANDS;1;6;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CS22899_LOCAL_MODE,S22899_LOCAL_MODE,1,OdataApi)
CALIAS_2613910_E;ALIAS_2613910_E;EAST_MIDLANDS;1;2;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CALIAS_2613910_E,ALIAS_2613910_E,1,OdataApi)
CN00G0038_132_IS303;N00G0038_132_IS303;EAST_MIDLANDS;1;4;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CN00G0038_132_IS303,N00G0038_132_IS303,1,OdataApi)
CALIAS_449103_r;ALIAS_449103_r;EAST_MIDLANDS;1;8;Data_RealQTimeTag;global;;;ICCPtoOData_Data_RealQTimeTag(CALIAS_449103_r,ALIAS_449103_r,1,OdataApi)
CS22867_COMMS_FAIL;S22867_COMMS_FAIL;EAST_MIDLANDS;1;6;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CS22867_COMMS_FAIL,S22867_COMMS_FAIL,1,OdataApi)
CS22899_ANM_MW_IMP_SP;S22899_ANM_MW_IMP_SP;EAST_MIDLANDS;5;1;REAL;POWERON_ZIVWB;;;
CS22889_ANM_MW_EXP_SP;S22889_ANM_MW_EXP_SP;EAST_MIDLANDS;5;1;REAL;POWERON_ZIVWB;;;
CS22899_ANM_MW_FAILSAFE_IMP_SP;S22899_ANM_MW_FAILSAFE_IMP_SP;EAST_MIDLANDS;5;1;REAL;POWERON_ZIVWB;;;
CN904540_CB01;N904540_CB01;EAST_MIDLANDS;1;1;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CN904540_CB01,N904540_CB01,1,OdataApi)
CS22973_ANM_MW;S22973_ANM_MW;EAST_MIDLANDS;1;10;Data_RealQTimeTag;global;;;ICCPtoOData_Data_RealQTimeTag(CS22973_ANM_MW,S22973_ANM_MW,1,OdataApi)
CN907213_01ANW;N907213_01ANW;EAST_MIDLANDS;1;7;Data_RealQTimeTag;global;;;ICCPtoOData_Data_RealQTimeTag(CN907213_01ANW,N907213_01ANW,1,OdataApi)
CN690078_IS203;N690078_IS203;EAST_MIDLANDS;1;5;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CN690078_IS203,N690078_IS203,1,OdataApi)
CN00G0038_132_CB205;N00G0038_132_CB205;EAST_MIDLANDS;1;4;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CN00G0038_132_CB205,N00G0038_132_CB205,1,OdataApi)
CALIAS_1006418_H;ALIAS_1006418_H;EAST_MIDLANDS;1;3;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CALIAS_1006418_H,ALIAS_1006418_H,1,OdataApi)
CALIAS_449660_r;ALIAS_449660_r;EAST_MIDLANDS;1;3;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CALIAS_449660_r,ALIAS_449660_r,1,OdataApi)
CN904540_7687_ANA;N904540_7687_ANA;EAST_MIDLANDS;1;7;Data_RealQTimeTag;global;;;ICCPtoOData_Data_RealQTimeTag(CN904540_7687_ANA,N904540_7687_ANA,1,OdataApi)
CALIAS_32022_R;ALIAS_32022_R;EAST_MIDLANDS;1;7;Data_RealQTimeTag;global;;;ICCPtoOData_Data_RealQTimeTag(CALIAS_32022_R,ALIAS_32022_R,1,OdataApi)
CN51P0078_CB02;N51P0078_CB02;EAST_MIDLANDS;1;5;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CN51P0078_CB02,N51P0078_CB02,1,OdataApi)
CN00G0038_CB605;N00G0038_CB605;EAST_MIDLANDS;1;5;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CN00G0038_CB605,N00G0038_CB605,1,OdataApi)
CALIAS_575720_E;ALIAS_575720_E;EAST_MIDLANDS;1;2;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CALIAS_575720_E,ALIAS_575720_E,1,OdataApi)
CS23200_ANM_MW_FAILSAFE_IMP_SP;S23200_ANM_MW_FAILSAFE_IMP_SP;EAST_MIDLANDS;5;1;REAL;POWERON_ZIVWB;;;
CN00G0038_132_CB305;N00G0038_132_CB305;EAST_MIDLANDS;1;4;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CN00G0038_132_CB305,N00G0038_132_CB305,1,OdataApi)
CS23200_ANM_MVAR_IMP_SP;S23200_ANM_MVAR_IMP_SP;EAST_MIDLANDS;5;1;REAL;POWERON_ZIVWB;;;
CALIAS_2258350_E;ALIAS_2258350_E;EAST_MIDLANDS;1;8;Data_RealQTimeTag;global;;;ICCPtoOData_Data_RealQTimeTag(CALIAS_2258350_E,ALIAS_2258350_E,1,OdataApi)
CALIAS_2895732_E;ALIAS_2895732_E;EAST_MIDLANDS;1;1;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CALIAS_2895732_E,ALIAS_2895732_E,1,OdataApi)
CS22889_SCADA_MODE;S22889_SCADA_MODE;EAST_MIDLANDS;1;6;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CS22889_SCADA_MODE,S22889_SCADA_MODE,1,OdataApi)
CN23P0369_ANA0;N23P0369_ANA0;EAST_MIDLANDS;1;9;Data_RealQTimeTag;global;;;ICCPtoOData_Data_RealQTimeTag(CN23P0369_ANA0,N23P0369_ANA0,1,OdataApi)
CN907213_01ANV;N907213_01ANV;EAST_MIDLANDS;1;7;Data_RealQTimeTag;global;;;ICCPtoOData_Data_RealQTimeTag(CN907213_01ANV,N907213_01ANV,1,OdataApi)
CALIAS_575675_E;ALIAS_575675_E;EAST_MIDLANDS;1;2;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CALIAS_575675_E,ALIAS_575675_E,1,OdataApi)
CN890044_1L5ANW;N890044_1L5ANW;EAST_MIDLANDS;1;8;Data_RealQTimeTag;global;;;ICCPtoOData_Data_RealQTimeTag(CN890044_1L5ANW,N890044_1L5ANW,1,OdataApi)
CS22973_ANM_MW_FAILSAFE_IMP_SP;S22973_ANM_MW_FAILSAFE_IMP_SP;EAST_MIDLANDS;5;1;REAL;POWERON_ZIVWB;;;
CN00G0038_132_IS203;N00G0038_132_IS203;EAST_MIDLANDS;1;4;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CN00G0038_132_IS203,N00G0038_132_IS203,1,OdataApi)
CN51P0079_ANA1;N51P0079_ANA1;EAST_MIDLANDS;1;9;Data_RealQTimeTag;global;;;ICCPtoOData_Data_RealQTimeTag(CN51P0079_ANA1,N51P0079_ANA1,1,OdataApi)
CALIAS_1344316_I;ALIAS_1344316_I;EAST_MIDLANDS;1;7;Data_RealQTimeTag;global;;;ICCPtoOData_Data_RealQTimeTag(CALIAS_1344316_I,ALIAS_1344316_I,1,OdataApi)
CS22877_SCADA_MODE;S22877_SCADA_MODE;EAST_MIDLANDS;1;6;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CS22877_SCADA_MODE,S22877_SCADA_MODE,1,OdataApi)
CN23P0125_ANA1;N23P0125_ANA1;EAST_MIDLANDS;1;9;Data_RealQTimeTag;global;;;ICCPtoOData_Data_RealQTimeTag(CN23P0125_ANA1,N23P0125_ANA1,1,OdataApi)
CN907213_02ANR;N907213_02ANR;EAST_MIDLANDS;1;7;Data_RealQTimeTag;global;;;ICCPtoOData_Data_RealQTimeTag(CN907213_02ANR,N907213_02ANR,1,OdataApi)
CN23P0090_CB01;N23P0090_CB01;EAST_MIDLANDS;1;3;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CN23P0090_CB01,N23P0090_CB01,1,OdataApi)
CS23202_SCADA_MODE;S23202_SCADA_MODE;EAST_MIDLANDS;1;5;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CS23202_SCADA_MODE,S23202_SCADA_MODE,1,OdataApi)
CS23196_ANM_MW_EXP_SP;S23196_ANM_MW_EXP_SP;EAST_MIDLANDS;5;1;REAL;POWERON_ZIVWB;;;
CALIAS_212712_H;ALIAS_212712_H;EAST_MIDLANDS;1;7;Data_RealQTimeTag;global;;;ICCPtoOData_Data_RealQTimeTag(CALIAS_212712_H,ALIAS_212712_H,1,OdataApi)
CALIAS_3448806_a;ALIAS_3448806_a;EAST_MIDLANDS;1;2;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CALIAS_3448806_a,ALIAS_3448806_a,1,OdataApi)
CN690078_203ANV;N690078_203ANV;EAST_MIDLANDS;1;10;Data_RealQTimeTag;global;;;ICCPtoOData_Data_RealQTimeTag(CN690078_203ANV,N690078_203ANV,1,OdataApi)
CN907213_03ANR;N907213_03ANR;EAST_MIDLANDS;1;7;Data_RealQTimeTag;global;;;ICCPtoOData_Data_RealQTimeTag(CN907213_03ANR,N907213_03ANR,1,OdataApi)
CN00G0041_IS113;N00G0041_IS113;EAST_MIDLANDS;1;3;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CN00G0041_IS113,N00G0041_IS113,1,OdataApi)
CN23P0094_SDL01;N23P0094_SDL01;EAST_MIDLANDS;1;4;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CN23P0094_SDL01,N23P0094_SDL01,1,OdataApi)
CALIAS_4618766_E;ALIAS_4618766_E;EAST_MIDLANDS;1;1;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CALIAS_4618766_E,ALIAS_4618766_E,1,OdataApi)
CALIAS_1311911_G;ALIAS_1311911_G;EAST_MIDLANDS;1;10;Data_RealQTimeTag;global;;;ICCPtoOData_Data_RealQTimeTag(CALIAS_1311911_G,ALIAS_1311911_G,1,OdataApi)
CS22930_LOCAL_MODE;S22930_LOCAL_MODE;EAST_MIDLANDS;1;6;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CS22930_LOCAL_MODE,S22930_LOCAL_MODE,1,OdataApi)
CN23P0094_CB2L5;N23P0094_CB2L5;EAST_MIDLANDS;1;4;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CN23P0094_CB2L5,N23P0094_CB2L5,1,OdataApi)
CALIAS_1311910_G;ALIAS_1311910_G;EAST_MIDLANDS;1;10;Data_RealQTimeTag;global;;;ICCPtoOData_Data_RealQTimeTag(CALIAS_1311910_G,ALIAS_1311910_G,1,OdataApi)
